ms,s,p,v,dv0,dv1,dv2,dv3,sum
9408.0,9.408,0.12,1.58,0.86,0.97,0.77,0.72,3.3200000000000003
9506.0,9.506,-4.07,0.0,0.9,1.01,0.74,0.74,3.3900000000000006
9605.0,9.605,0.47,3.09,0.81,0.96,0.74,0.69,3.1999999999999997
9703.0,9.703,1.45,5.4,0.84,0.91,0.71,0.68,3.14
9801.0,9.801,-3.65,0.0,0.86,0.98,0.79,0.71,3.34
9900.0,9.9,0.24,2.18,0.88,1.06,0.8,0.73,3.47
9998.0,9.998,-1.12,0.0,0.88,0.93,0.77,0.76,3.34
10096.0,10.096,-1.33,0.0,0.8,0.96,0.83,0.75,3.34
10195.0,10.195,0.64,3.59,0.81,0.91,0.77,0.73,3.22
10295.0,10.295,-3.02,0.0,0.75,0.97,0.79,0.77,3.28
10393.0,10.393,0.64,3.59,0.84,0.96,0.79,0.8,3.3899999999999997
10496.0,10.496,-2.18,0.0,0.89,0.98,0.77,0.72,3.3600000000000003
10594.0,10.594,0.24,2.18,0.82,0.93,0.84,0.77,3.36
10692.0,10.692,-1.33,0.0,0.83,0.97,0.81,0.79,3.4
10790.0,10.79,-2.39,0.0,0.83,0.95,0.85,0.83,3.46
10889.0,10.889,1.45,5.39,0.84,0.96,0.85,0.86,3.51
10987.0,10.987,0.24,2.18,0.83,0.94,0.84,0.83,3.44
11085.0,11.085,0.76,3.9,0.83,0.93,0.78,0.8,3.34
11184.0,11.184,-4.27,0.0,0.82,0.93,0.84,0.81,3.4
11282.0,11.282,1.05,4.58,0.88,0.98,0.83,0.8,3.49
11380.0,11.38,-4.27,0.0,0.83,0.91,0.76,0.83,3.33
11479.0,11.479,0.3,2.46,0.82,0.88,0.82,0.74,3.26
11577.0,11.577,0.24,2.18,0.82,0.91,0.8,0.76,3.29
11675.0,11.675,-4.27,0.0,0.8,0.9,0.8,0.77,3.27
11777.0,11.777,1.28,5.08,0.83,0.92,0.75,0.78,3.2800000000000002
11876.0,11.876,-1.96,0.0,0.81,0.85,0.73,0.78,3.17
11974.0,11.974,0.87,4.18,0.82,0.88,0.71,0.69,3.1
12075.0,12.075,0.18,1.92,0.79,0.92,0.78,0.73,3.22
12174.0,12.174,-3.66,0.0,0.77,0.94,0.8,0.77,3.28
12272.0,12.272,-1.12,0.0,0.85,0.95,0.75,0.74,3.29
12371.0,12.371,-2.18,0.0,0.83,0.92,0.72,0.66,3.13
12470.0,12.47,0.3,2.46,0.83,0.9,0.71,0.68,3.12
12569.0,12.569,-4.27,0.0,0.8,0.96,0.73,0.66,3.1500000000000004
12667.0,12.667,0.12,1.58,0.84,0.94,0.71,0.63,3.1199999999999997
12767.0,12.767,-2.18,0.0,0.86,1.0,0.7,0.68,3.2399999999999998
12865.0,12.865,-3.87,0.0,0.83,0.97,0.76,0.66,3.2199999999999998
12963.0,12.963,1.05,4.58,0.83,0.93,0.73,0.65,3.14
13063.0,13.063,-4.27,0.0,0.78,0.92,0.77,0.69,3.16
13164.0,13.164,1.4,5.3,0.85,0.98,0.77,0.66,3.2600000000000002
13263.0,13.263,-4.27,0.0,0.87,0.97,0.7,0.7,3.24
13362.0,13.362,-0.27,0.0,0.84,0.91,0.77,0.7,3.2199999999999998
13460.0,13.46,-3.23,0.0,0.81,0.95,0.79,0.72,3.2699999999999996
13558.0,13.558,-4.27,0.0,0.78,0.92,0.77,0.74,3.21
13657.0,13.657,-0.27,0.0,0.83,0.94,0.72,0.76,3.25
13755.0,13.755,-3.23,0.0,0.83,0.91,0.72,0.72,3.1799999999999997
13853.0,13.853,1.05,4.58,0.84,0.93,0.74,0.71,3.2199999999999998
13953.0,13.953,-4.27,0.0,0.79,0.91,0.76,0.73,3.19
14051.0,14.051,-0.7,0.0,0.82,0.9,0.73,0.75,3.2
14149.0,14.149,-3.45,0.0,0.81,0.9,0.74,0.8,3.25
14248.0,14.248,0.35,2.67,0.8,0.88,0.81,0.72,3.21
14348.0,14.348,0.82,4.06,0.86,0.94,0.73,0.68,3.21
14447.0,14.447,-2.81,0.0,0.84,0.97,0.78,0.7,3.29
14550.0,14.55,-4.27,0.0,0.8,0.92,0.77,0.74,3.2300000000000004
14648.0,14.648,0.53,3.27,0.85,0.96,0.74,0.76,3.3099999999999996
14747.0,14.747,-3.66,0.0,0.82,0.93,0.72,0.74,3.21
14846.0,14.846,0.7,3.75,0.81,0.85,0.75,0.72,3.13
14946.0,14.946,0.99,4.46,0.76,0.85,0.79,0.79,3.19
15045.0,15.045,-4.27,0.0,0.74,0.85,0.83,0.78,3.2
15144.0,15.144,0.59,3.45,0.83,0.93,0.75,0.69,3.1999999999999997
15244.0,15.244,-2.39,0.0,0.89,0.99,0.71,0.72,3.3099999999999996
15342.0,15.342,-2.39,0.0,0.83,0.93,0.76,0.71,3.23
15440.0,15.44,0.87,4.18,0.83,0.92,0.71,0.65,3.11
15540.0,15.54,-1.96,0.0,0.81,0.94,0.79,0.72,3.26
15638.0,15.638,-2.18,0.0,0.76,0.89,0.79,0.76,3.2
15736.0,15.736,0.35,2.67,0.83,0.91,0.74,0.77,3.25
15836.0,15.836,-0.27,0.0,0.8,0.92,0.72,0.72,3.16
15937.0,15.937,0.35,2.67,0.81,0.89,0.79,0.72,3.21
16036.0,16.036,0.99,4.46,0.83,0.91,0.72,0.72,3.1799999999999997
16136.0,16.136,-4.27,0.0,0.78,0.89,0.78,0.72,3.17
16234.0,16.234,1.05,4.58,0.81,0.92,0.74,0.72,3.1899999999999995
16333.0,16.333,-4.27,0.0,0.83,0.95,0.72,0.71,3.21
16432.0,16.432,-1.75,0.0,0.82,0.93,0.77,0.66,3.18
16530.0,16.53,0.35,2.67,0.86,0.97,0.74,0.65,3.22
16629.0,16.629,-4.27,0.0,0.82,0.95,0.82,0.66,3.25
16728.0,16.728,1.67,5.8,0.83,0.91,0.75,0.66,3.1500000000000004
16827.0,16.827,-4.08,0.0,0.81,0.95,0.71,0.75,3.2199999999999998
16925.0,16.925,-1.96,0.0,0.84,0.94,0.68,0.67,3.13
17024.0,17.024,1.22,4.95,0.8,0.91,0.77,0.69,3.17
17123.0,17.123,0.93,4.33,0.8,0.92,0.76,0.69,3.1700000000000004
17222.0,17.222,-3.87,0.0,0.8,0.89,0.77,0.7,3.16
17324.0,17.324,0.24,2.18,0.82,0.89,0.68,0.67,3.06
17423.0,17.423,-3.02,0.0,0.81,0.92,0.74,0.72,3.1899999999999995
17521.0,17.521,-0.48,0.0,0.81,0.92,0.75,0.69,3.17
17620.0,17.62,0.87,4.18,0.81,0.91,0.74,0.7,3.16
17720.0,17.72,-4.27,0.0,0.79,0.89,0.8,0.69,3.1700000000000004
17818.0,17.818,1.57,5.61,0.8,0.91,0.72,0.7,3.13
17918.0,17.918,-4.08,0.0,0.77,0.89,0.71,0.73,3.1
18017.0,18.017,0.76,3.9,0.79,0.87,0.81,0.71,3.18
18116.0,18.116,0.94,4.34,0.77,0.89,0.69,0.67,3.02
18216.0,18.216,-2.81,0.0,0.73,0.9,0.71,0.68,3.02
18315.0,18.315,0.42,2.89,0.8,0.95,0.67,0.7,3.12
18414.0,18.414,-1.33,0.0,0.82,0.91,0.64,0.64,3.0100000000000002
18512.0,18.512,1.5,5.5,0.82,0.9,0.68,0.6,3.0
18612.0,18.612,0.02,0.65,0.78,0.94,0.78,0.7,3.2
18714.0,18.714,-3.23,0.0,0.76,0.91,0.81,0.65,3.13
18812.0,18.812,1.1,4.71,0.79,0.91,0.72,0.68,3.1
18912.0,18.912,-2.18,0.0,0.81,0.94,0.68,0.68,3.1100000000000003
19010.0,19.01,-1.54,0.0,0.83,0.94,0.69,0.62,3.08
19108.0,19.108,0.64,3.59,0.8,0.88,0.71,0.63,3.02
19208.0,19.208,-4.27,0.0,0.77,0.9,0.73,0.69,3.09
19306.0,19.306,0.64,3.59,0.83,0.91,0.74,0.7,3.1799999999999997
19405.0,19.405,-2.18,0.0,0.82,0.9,0.73,0.76,3.21
19504.0,19.504,-2.18,0.0,0.8,0.89,0.73,0.72,3.1399999999999997
19602.0,19.602,0.82,4.06,0.81,0.85,0.71,0.67,3.04
19701.0,19.701,-4.27,0.0,0.74,0.88,0.78,0.7,3.1000000000000005
19800.0,19.8,1.45,5.4,0.8,0.89,0.71,0.66,3.06
19899.0,19.899,-3.66,0.0,0.83,0.95,0.74,0.7,3.2199999999999998
20000.0,20.0,-1.54,0.0,0.83,0.95,0.66,0.63,3.07
20099.0,20.099,0.82,4.05,0.82,0.89,0.68,0.63,3.02
20198.0,20.198,-4.27,0.0,0.81,0.89,0.73,0.63,3.06
20296.0,20.296,-2.81,0.0,0.76,0.91,0.73,0.7,3.0999999999999996
20395.0,20.395,0.53,3.27,0.81,0.95,0.71,0.7,3.17
20494.0,20.494,-1.12,0.0,0.82,0.94,0.78,0.68,3.22
20592.0,20.592,1.05,4.59,0.83,0.9,0.68,0.64,3.0500000000000003
20692.0,20.692,-3.23,0.0,0.82,0.92,0.75,0.67,3.16
20791.0,20.791,0.47,3.09,0.83,0.95,0.72,0.68,3.18
20890.0,20.89,0.02,0.65,0.8,0.95,0.71,0.73,3.19
20990.0,20.99,-4.27,0.0,0.83,0.91,0.72,0.64,3.1
21089.0,21.089,1.23,4.96,0.83,0.93,0.7,0.63,3.09
21188.0,21.188,-4.08,0.0,0.75,0.91,0.73,0.68,3.0700000000000003
21286.0,21.286,1.4,5.3,0.81,0.92,0.77,0.72,3.2199999999999998
21389.0,21.389,-3.03,0.0,0.84,0.95,0.73,0.74,3.26
21487.0,21.487,-2.81,0.0,0.79,0.91,0.77,0.74,3.21
21585.0,21.585,1.1,4.7,0.81,0.9,0.73,0.7,3.1399999999999997
21685.0,21.685,-4.27,0.0,0.78,0.91,0.76,0.67,3.12
21783.0,21.783,1.62,5.71,0.8,0.91,0.78,0.72,3.21
21882.0,21.882,-1.54,0.0,0.81,0.9,0.71,0.7,3.12
21981.0,21.981,0.94,4.34,0.81,0.92,0.73,0.66,3.12
22080.0,22.08,0.18,1.92,0.76,0.9,0.74,0.67,3.0700000000000003
22179.0,22.179,-4.27,0.0,0.78,0.91,0.74,0.7,3.13
22278.0,22.278,1.28,5.08,0.81,0.93,0.74,0.75,3.2300000000000004
22377.0,22.377,-1.33,0.0,0.79,0.9,0.7,0.76,3.1499999999999995
22475.0,22.475,0.82,4.05,0.81,0.9,0.78,0.72,3.21
22575.0,22.575,0.82,4.05,0.79,0.9,0.74,0.74,3.17
22674.0,22.674,-4.08,0.0,0.78,0.89,0.79,0.72,3.1799999999999997
22775.0,22.775,0.7,3.75,0.84,0.93,0.81,0.74,3.3200000000000003
22875.0,22.875,-4.27,0.0,0.83,0.91,0.72,0.78,3.24
22973.0,22.973,-0.27,0.0,0.81,0.89,0.81,0.75,3.2600000000000002
23071.0,23.071,0.7,3.75,0.82,0.86,0.72,0.7,3.0999999999999996
23171.0,23.171,-4.27,0.0,0.76,0.94,0.8,0.73,3.23
23269.0,23.269,0.47,3.09,0.87,0.94,0.73,0.65,3.19
23368.0,23.368,-0.91,0.0,0.83,0.96,0.73,0.73,3.25
23467.0,23.467,-4.27,0.0,0.85,0.97,0.74,0.71,3.2699999999999996
23565.0,23.565,0.82,4.05,0.84,0.9,0.69,0.63,3.0599999999999996
23664.0,23.664,-1.12,0.0,0.81,0.95,0.81,0.75,3.3200000000000003
23763.0,23.763,-3.24,0.0,0.77,0.9,0.78,0.8,3.25
23862.0,23.862,-3.66,0.0,0.82,0.93,0.79,0.81,3.35
23960.0,23.96,-3.03,0.0,0.78,0.91,0.71,0.74,3.1399999999999997
24058.0,24.058,1.39,5.29,0.84,0.91,0.72,0.68,3.15
24161.0,24.161,0.02,0.58,0.81,0.95,0.81,0.74,3.3100000000000005
24260.0,24.26,-3.66,0.0,0.76,0.89,0.78,0.76,3.1899999999999995
24358.0,24.358,1.28,5.08,0.82,0.94,0.79,0.77,3.32
24458.0,24.458,-2.81,0.0,0.81,0.92,0.74,0.82,3.2899999999999996
24556.0,24.556,-0.48,0.0,0.79,0.88,0.79,0.81,3.27
24654.0,24.654,0.82,4.05,0.8,0.88,0.77,0.85,3.3000000000000003
24754.0,24.754,-0.27,0.0,0.78,0.86,0.84,0.98,3.46
24852.0,24.852,-1.97,0.0,0.74,0.82,0.8,0.93,3.2900000000000005
24950.0,24.95,0.94,4.34,0.78,0.88,0.84,1.03,3.5300000000000002
25050.0,25.05,-1.54,0.0,0.79,0.87,0.72,0.88,3.26
25148.0,25.148,1.1,4.7,0.79,0.87,0.78,0.89,3.3300000000000005
25247.0,25.247,-1.12,0.0,0.8,0.95,0.72,0.83,3.3
25346.0,25.346,-4.27,0.0,0.81,1.02,0.69,0.5,3.02
25444.0,25.444,1.17,4.84,0.9,1.11,0.58,0.26,2.8500000000000005
25546.0,25.546,-3.24,0.0,0.91,1.26,0.43,0.0,2.6
25645.0,25.645,-1.12,0.0,0.47,0.1,0.39,0.34,1.3
25743.0,25.743,1.17,4.84,0.47,0.22,0.31,0.2,1.2
25842.0,25.842,-2.81,0.0,0.54,0.23,0.32,0.19,1.28
25942.0,25.942,0.65,3.6,0.56,0.28,0.38,0.22,1.4400000000000002
26041.0,26.041,0.65,3.6,0.48,0.26,0.33,0.09,1.1600000000000001
26140.0,26.14,0.42,2.91,0.53,0.27,0.37,0.17,1.3399999999999999
26240.0,26.24,1.28,5.08,0.52,0.28,0.45,0.24,1.49
26339.0,26.339,-1.12,0.0,0.51,0.23,0.35,0.11,1.2
26437.0,26.437,-4.27,0.0,0.47,0.29,0.33,0.21,1.3
26537.0,26.537,1.97,6.29,0.55,0.2,0.35,0.11,1.2100000000000002
26637.0,26.637,-2.39,0.0,0.47,0.24,0.28,0.16,1.15
26735.0,26.735,-0.08,0.0,0.49,0.25,0.44,0.27,1.45
26835.0,26.835,0.24,2.2,0.51,0.24,0.29,0.09,1.1300000000000001
26947.0,26.947,2.2,6.65,0.48,0.29,0.32,0.12,1.21
27046.0,27.046,0.82,4.05,0.58,0.23,0.38,0.12,1.31
27146.0,27.146,-0.91,0.0,0.49,0.29,0.44,0.23,1.45
27244.0,27.244,-0.27,0.0,0.5,0.28,0.28,0.1,1.1600000000000001
27342.0,27.342,-2.39,0.0,0.57,0.25,0.38,0.21,1.41
27441.0,27.441,0.24,2.2,0.53,0.23,0.22,0.07,1.05
27540.0,27.54,-4.27,0.0,0.53,0.2,0.33,0.12,1.1800000000000002
27638.0,27.638,-2.6,0.0,0.49,0.29,0.33,0.2,1.31
27737.0,27.737,-1.12,0.0,0.54,0.21,0.31,0.05,1.11
27835.0,27.835,-4.27,0.0,0.48,0.26,0.36,0.21,1.31
27933.0,27.933,0.94,4.34,0.43,0.25,0.36,0.19,1.23
28033.0,28.033,0.12,1.58,0.55,0.21,0.32,0.12,1.2000000000000002
28132.0,28.132,-4.27,0.0,0.46,0.28,0.42,0.22,1.38
28233.0,28.233,1.86,6.11,0.55,0.23,0.32,0.08,1.1800000000000002
28333.0,28.333,-2.18,0.0,0.46,0.28,0.48,0.24,1.46
28431.0,28.431,0.47,3.09,0.5,0.3,0.41,0.31,1.52
28530.0,28.53,0.53,3.27,0.49,0.24,0.38,0.13,1.2399999999999998
28630.0,28.63,-4.27,0.0,0.51,0.29,0.36,0.23,1.3900000000000001
28728.0,28.728,0.59,3.45,0.55,0.25,0.36,0.12,1.2800000000000002
28827.0,28.827,-0.91,0.0,0.46,0.27,0.38,0.16,1.2699999999999998
28926.0,28.926,0.99,4.46,0.54,0.3,0.45,0.22,1.51
29026.0,29.026,0.18,1.92,0.56,0.25,0.32,0.06,1.1900000000000002
29125.0,29.125,-0.91,0.0,0.52,0.26,0.31,0.12,1.21
29224.0,29.224,0.24,2.2,0.54,0.28,0.38,0.22,1.4200000000000002
29324.0,29.324,-2.81,0.0,0.5,0.24,0.28,0.11,1.1300000000000001
29422.0,29.422,0.53,3.27,0.49,0.23,0.42,0.21,1.3499999999999999
29521.0,29.521,0.24,2.2,0.46,0.25,0.39,0.11,1.2100000000000002
29624.0,29.624,-1.97,0.0,0.49,0.27,0.33,0.21,1.3
29722.0,29.722,1.1,4.7,0.57,0.23,0.35,0.07,1.22
29822.0,29.822,-4.27,0.0,0.51,0.26,0.27,0.1,1.1400000000000001
29921.0,29.921,-1.54,0.0,0.53,0.28,0.4,0.24,1.45
30019.0,30.019,0.94,4.34,0.51,0.29,0.32,0.16,1.28
30118.0,30.118,-4.27,0.0,0.54,0.31,0.37,0.24,1.4600000000000002
30217.0,30.217,1.05,4.59,0.52,0.3,0.4,0.17,1.3900000000000001
30316.0,30.316,-3.87,0.0,0.48,0.27,0.33,0.16,1.24
30414.0,30.414,1.34,5.18,0.49,0.27,0.35,0.15,1.2599999999999998
30514.0,30.514,1.28,5.08,0.49,0.23,0.39,0.11,1.22
30613.0,30.613,-3.24,0.0,0.42,0.29,0.29,0.21,1.21
30711.0,30.711,1.1,4.7,0.51,0.21,0.35,0.09,1.16
30811.0,30.811,-4.27,0.0,0.44,0.32,0.42,0.23,1.41
30909.0,30.909,0.65,3.6,0.48,0.27,0.45,0.21,1.41
31011.0,31.011,0.18,1.92,0.52,0.26,0.31,0.11,1.2000000000000002
31111.0,31.111,-4.27,0.0,0.52,0.33,0.33,0.19,1.37
31209.0,31.209,1.74,5.91,0.55,0.25,0.41,0.12,1.33
31308.0,31.308,-4.27,0.0,0.51,0.28,0.28,0.13,1.2000000000000002
31407.0,31.407,0.59,3.45,0.5,0.29,0.46,0.22,1.47
31506.0,31.506,0.76,3.9,0.51,0.27,0.36,0.11,1.2500000000000002
31605.0,31.605,-4.27,0.0,0.44,0.27,0.37,0.21,1.29
31704.0,31.704,0.94,4.34,0.52,0.24,0.35,0.11,1.22
31803.0,31.803,0.36,2.68,0.48,0.27,0.42,0.21,1.38
31902.0,31.902,0.88,4.2,0.51,0.25,0.32,0.09,1.1700000000000002
32002.0,32.002,0.12,1.58,0.56,0.24,0.3,0.11,1.2100000000000002
32101.0,32.101,-1.75,0.0,0.46,0.3,0.36,0.22,1.34
32199.0,32.199,0.42,2.91,0.49,0.28,0.33,0.13,1.23
32299.0,32.299,-3.24,0.0,0.58,0.29,0.35,0.21,1.4299999999999997
32400.0,32.4,1.17,4.84,0.49,0.3,0.33,0.16,1.28
32499.0,32.499,0.42,2.91,0.57,0.23,0.32,0.14,1.2599999999999998
32599.0,32.599,-3.45,0.0,0.45,0.26,0.37,0.22,1.3
32697.0,32.697,1.1,4.7,0.55,0.23,0.33,0.07,1.1800000000000002
32796.0,32.796,-4.27,0.0,0.46,0.3,0.35,0.16,1.2699999999999998
32896.0,32.896,0.18,1.92,0.49,0.25,0.43,0.25,1.42
32995.0,32.995,0.7,3.75,0.52,0.23,0.32,0.15,1.22
33094.0,33.094,-4.27,0.0,0.47,0.24,0.35,0.18,1.24
33193.0,33.193,0.53,3.27,0.57,0.25,0.45,0.12,1.3900000000000001
33293.0,33.293,-4.27,0.0,0.52,0.26,0.24,0.05,1.07
33391.0,33.391,-4.27,0.0,0.53,0.23,0.35,0.22,1.3299999999999998
33489.0,33.489,0.94,4.34,0.5,0.26,0.31,0.19,1.26
33589.0,33.589,-4.27,0.0,0.48,0.25,0.4,0.28,1.41
33687.0,33.687,0.53,3.27,0.51,0.26,0.33,0.16,1.26
33790.0,33.79,0.99,4.46,0.57,0.26,0.37,0.12,1.3199999999999998
33890.0,33.89,0.99,4.46,0.56,0.15,0.33,0.06,1.1
33989.0,33.989,-4.27,0.0,0.53,0.26,0.36,0.16,1.3099999999999998
34089.0,34.089,1.1,4.7,0.57,0.18,0.24,0.0,0.99
34189.0,34.189,-1.12,0.0,0.49,0.28,0.25,0.13,1.15
34288.0,34.288,0.53,3.27,0.56,0.14,0.33,0.06,1.09
34388.0,34.388,-4.27,0.0,0.35,0.37,0.21,0.18,1.1099999999999999
34488.0,34.488,0.99,4.46,0.5,0.13,0.59,0.15,1.3699999999999999
34587.0,34.587,-0.91,0.0,0.63,0.29,0.19,0.04,1.15
34688.0,34.688,-4.27,0.0,0.36,0.29,0.23,0.22,1.0999999999999999
34787.0,34.787,1.17,4.84,0.46,0.12,0.57,0.21,1.3599999999999999
34886.0,34.886,0.12,1.58,0.61,0.23,0.19,0.05,1.08
34987.0,34.987,-4.27,0.0,0.38,0.31,0.27,0.19,1.15
35086.0,35.086,0.76,3.9,0.48,0.15,0.54,0.15,1.3199999999999998
35188.0,35.188,0.94,4.34,0.32,0.14,0.5,0.24,1.2
35288.0,35.288,-1.12,0.0,0.42,0.32,0.44,0.21,1.39
35387.0,35.387,2.03,6.38,0.24,0.27,0.43,0.07,1.01
35486.0,35.486,1.8,6.01,0.67,0.2,0.0,0.11,0.9800000000000001
35586.0,35.586,-4.08,0.0,0.5,0.41,0.47,0.34,1.72
